fraktion,wort,tfidf,rang
SPD,hören,6.8e-05,98
SPD,technisch,6.8e-05,99
SPD,einsatz,6.8e-05,100
Unbekannt,vergelt,0.001873,1
Unbekannt,coronazahlung,0.001873,2
Unbekannt,systemkritiker,0.001873,3
Unbekannt,qualifizierungsangebot,0.001873,4
Unbekannt,berufsbildungssystem,0.001873,5
Unbekannt,qualifikationsrahmens,0.001873,6
Unbekannt,einreiseregeln,0.001873,7
Unbekannt,modellstäden,0.001873,8
Unbekannt,schachten,0.001873,9
Unbekannt,abgehalfteren,0.001873,10
Unbekannt,celler,0.001873,11
Unbekannt,bundesangelegenheit,0.001873,12
Unbekannt,konzeptlosigkeit,0.001282,13
Unbekannt,aufopferungsbereitschaft,0.001282,14
Unbekannt,tanksäul,0.001282,15
Unbekannt,zeitvertreib,0.001282,16
Unbekannt,zurückschauen,0.001282,17
Unbekannt,entscheidungsbefugnis,0.001282,18
Unbekannt,weiterbildungsbedarf,0.001282,19
Unbekannt,defizitausgleich,0.001282,20
Unbekannt,langeweile,0.000937,21
Unbekannt,talentieren,0.000937,22
Unbekannt,helmholtz,0.000937,23
Unbekannt,dozenn,0.000937,24
Unbekannt,durchsetzungsvermög,0.000691,25
Unbekannt,pick,0.000691,26
Unbekannt,energierohstoffen,0.000691,27
Unbekannt,wahlerfolg,0.000691,28
Unbekannt,rechtsverfahren,0.000691,29
Unbekannt,mitgetragen,0.000691,30
Unbekannt,wissensstand,0.000691,31
Unbekannt,quereinsteig,0.000691,32
Unbekannt,elektriker,0.000691,33
Unbekannt,academic,0.000691,34
Unbekannt,weltsichen,0.000691,35
Unbekannt,vorlesungen,0.000691,36
Unbekannt,denunzi,0.000691,37
Unbekannt,gesamtkonzeption,0.000691,38
Unbekannt,lebhafen,0.000501,39
Unbekannt,aufopferungsvoll,0.000501,40
Unbekannt,pflegebonusgesetz,0.000501,41
Unbekannt,weitertragen,0.000501,42
Unbekannt,surfen,0.000501,43
Unbekannt,einzelfrag,0.000501,44
Unbekannt,hinwegsetz,0.000501,45
Unbekannt,grundgesetzkonform,0.000501,46
Unbekannt,parkbank,0.000501,47
Unbekannt,transportgewerb,0.000501,48
Unbekannt,schulabbrecherquote,0.000501,49
Unbekannt,kompetenter,0.000501,50
Unbekannt,roden,0.000501,51
Unbekannt,giessen,0.000501,52
Unbekannt,verfassungsrang,0.000501,53
Unbekannt,umfassendst,0.000501,54
Unbekannt,artikuli,0.000501,55
Unbekannt,krankenhausschließung,0.000501,56
Unbekannt,vorschaltgesetz,0.000501,57
Unbekannt,debattenbeiträgen,0.000501,58
Unbekannt,gemeinwesens,0.000428,59
Unbekannt,bildungspolitische,0.000346,60
Unbekannt,ungeduld,0.000346,61
Unbekannt,finanzzusage,0.000346,62
Unbekannt,destruktiven,0.000346,63
Unbekannt,herausfordernd,0.000346,64
Unbekannt,inkaufnahme,0.000346,65
Unbekannt,aufgehetzen,0.000346,66
Unbekannt,coronaleugner,0.000346,67
Unbekannt,wärm,0.000346,68
Unbekannt,verborgen,0.000346,69
Unbekannt,buchstabe,0.000346,70
Unbekannt,fortbesteh,0.000346,71
Unbekannt,auftragsbüch,0.000346,72
Unbekannt,arbeitsmigration,0.000346,73
Unbekannt,heidelberg,0.000346,74
Unbekannt,solarmodul,0.000346,75
Unbekannt,instagram,0.000346,76
Unbekannt,vätern,0.000346,77
Unbekannt,vermischung,0.000346,78
Unbekannt,einzelinteress,0.000346,79
Unbekannt,pluralistische,0.000346,80
Unbekannt,ideologe,0.000346,81
Unbekannt,duktus,0.000346,82
Unbekannt,richtigstelle,0.000346,83
Unbekannt,drgs,0.000346,84
Unbekannt,emmi,0.000346,85
Unbekannt,zeulner,0.000346,86
Unbekannt,beruflich,0.000301,87
Unbekannt,begrüßung,0.000214,88
Unbekannt,bildungspolitisch,0.000214,89
Unbekannt,plenarwoch,0.000214,90
Unbekannt,volkspartei,0.000214,91
Unbekannt,opportunistisch,0.000214,92
Unbekannt,tariflöhnen,0.000214,93
Unbekannt,schaufensterantrag,0.000214,94
Unbekannt,drüben,0.000214,95
Unbekannt,wechstumsprognosen,0.000214,96
Unbekannt,geschäftsklimaindex,0.000214,97
Unbekannt,durchgelesen,0.000214,98
Unbekannt,zündeln,0.000214,99
Unbekannt,originären,0.000214,100
fraktionslos,nachfrage,0.000726,1
fraktionslos,europäisch,0.000349,2
fraktionslos,million,0.000237,3
fraktionslos,sicherheit,0.000229,4
fraktionslos,europa,0.000228,5
fraktionslos,prozent,0.000223,6
fraktionslos,fragestell,0.000221,7
fraktionslos,stellen,0.000216,8
fraktionslos,national,0.000215,9
fraktionslos,gespräch,0.000199,10
fraktionslos,partner,0.000199,11
fraktionslos,international,0.000196,12
fraktionslos,ding,0.000186,13
fraktionslos,unterstützung,0.000175,14
fraktionslos,woche,0.000171,15
fraktionslos,unternehmen,0.00017,16
fraktionslos,region,0.000161,17
fraktionslos,setzen,0.000153,18
fraktionslos,entsprechend,0.000151,19
fraktionslos,intensiv,0.000146,20
fraktionslos,davon,0.000145,21
fraktionslos,insbesondere,0.000144,22
fraktionslos,bürger,0.000143,23
fraktionslos,zweiter,0.000141,24
fraktionslos,russisch,0.000139,25
fraktionslos,fragestellerin,0.000137,26
fraktionslos,möglichkeit,0.000135,27
fraktionslos,konkret,0.000134,28
fraktionslos,drei,0.000132,29
fraktionslos,demokratie,0.000131,30
fraktionslos,beratung,0.00013,31
fraktionslos,insofern,0.000128,32
fraktionslos,daran,0.000128,33
fraktionslos,übrigens,0.000127,34
fraktionslos,besonders,0.000126,35
fraktionslos,staat,0.000126,36
fraktionslos,situation,0.000125,37
fraktionslos,ziel,0.000124,38
fraktionslos,indem,0.000122,39
fraktionslos,neuen,0.000121,40
fraktionslos,seite,0.00012,41
fraktionslos,monat,0.00012,42
fraktionslos,haus,0.000118,43
fraktionslos,verantwortung,0.000117,44
fraktionslos,darum,0.000114,45
fraktionslos,stell,0.000113,46
fraktionslos,beitrag,0.000112,47
fraktionslos,bundeswehr,0.000112,48
fraktionslos,öffentlich,0.000112,49
fraktionslos,schutz,0.000111,50
fraktionslos,förderung,0.000108,51
fraktionslos,russland,0.000108,52
fraktionslos,fall,0.000106,53
fraktionslos,beide,0.000106,54
fraktionslos,schritt,0.000101,55
fraktionslos,bringen,0.0001,56
fraktionslos,klein,9.9e-05,57
fraktionslos,insgesamt,9.8e-05,58
fraktionslos,kurz,9.8e-05,59
fraktionslos,nutzen,9.7e-05,60
fraktionslos,legislaturperiode,9.7e-05,61
fraktionslos,gesetzentwurf,9.5e-05,62
fraktionslos,unterstütz,9.4e-05,63
fraktionslos,soldat,9.3e-05,64
fraktionslos,rahmen,9.2e-05,65
fraktionslos,soldatin,9.2e-05,66
fraktionslos,antwort,9.1e-05,67
fraktionslos,angebot,9.1e-05,68
fraktionslos,digital,9.1e-05,69
fraktionslos,politik,9e-05,70
fraktionslos,lang,8.9e-05,71
fraktionslos,energie,8.9e-05,72
fraktionslos,zunächst,8.8e-05,73
fraktionslos,bündnis,8.7e-05,74
fraktionslos,januar,8.6e-05,75
fraktionslos,wert,8.6e-05,76
fraktionslos,infrastruktur,8.6e-05,77
fraktionslos,häufig,8.6e-05,78
fraktionslos,ausbau,8.4e-05,79
fraktionslos,opfer,8.4e-05,80
fraktionslos,entwicklung,8.3e-05,81
fraktionslos,zusammen,8.2e-05,82
fraktionslos,verfügung,8.2e-05,83
fraktionslos,künftig,8.2e-05,84
fraktionslos,sodass,8.1e-05,85
fraktionslos,unterschiedlich,8.1e-05,86
fraktionslos,freiheit,8.1e-05,87
fraktionslos,guten,8.1e-05,88
fraktionslos,technisch,8e-05,89
fraktionslos,nation,7.9e-05,90
fraktionslos,erneuerbar,7.9e-05,91
fraktionslos,ausdrücklich,7.8e-05,92
fraktionslos,austausch,7.8e-05,93
fraktionslos,reform,7.7e-05,94
fraktionslos,niemand,7.7e-05,95
fraktionslos,zusammenhalt,7.7e-05,96
fraktionslos,einsatz,7.7e-05,97
fraktionslos,anders,7.6e-05,98
fraktionslos,verfahren,7.3e-05,99
fraktionslos,derzeit,7.3e-05,100
