politician_id,name,party,occupation,year_of_birth,field_title,sex,education,x,y
145873,Michael Breilmann,CDU/CSU,Mitglied des Deutschen Bundestags,1983.0,,m,Jurist,4.006182,0.05590777
182901,Christoph Naser,CDU/CSU,Pfarrvikar,,,m,,4.4620476,-0.012697815
182899,Stefan Glaser,CDU/CSU,Business Development Manager,1990.0,,m,"Wirtschaftsrecht, LL.M.",4.227639,0.053748522
182972,David Mandrella,SPD,Lehrer,2001.0,,m,,5.4214673,0.05480829
184332,Mayra Vriesema,BÜNDNIS 90/­DIE GRÜNEN,,1999.0,,f,Politikwissenschaftlerin,-3.246029,6.8846116
183275,Lisa Schubert,Die Linke,Student*in Sozialwissenschaften,2002.0,,d,,-7.3363233,8.2326355
182187,Andrea Lübcke,BÜNDNIS 90/­DIE GRÜNEN,Wissenschaftsbasierte Politikberatung,1978.0,Dr.,f,Physikerin,-3.3154478,7.2241626
182836,Reza Asghari,CDU/CSU,Professor,1961.0,,m,Doktor der Wirtschaftswissenschaften,7.3727374,0.37066114
79014,Carsten Schneider,SPD,"MdB, Parlamentsgeschäftsführer im Bundestag",1976.0,,m,Bankkaufmann,6.915211,0.21230914
175896,Alexis Giersch,AfD,Kanalsteuerer a.D.,,,m,,-3.9838686,-8.728604
79097,Aydan Özoğuz,SPD,MdB,,,f,,7.116655,0.30530667
78834,Mahmut Özdemir,SPD,"Rechtsreferendar (beurlaubt), MdB",1987.0,,m,,7.0920315,0.34051186
66563,Cansu Özdemir,Die Linke,MdHB & Studentin,1988.0,,f,,-7.837079,8.78974
175403,Armand Zorn,SPD,MdB,1988.0,,m,"Politologe, Ökonom und Wirtschaftsjurist",6.865619,0.3146719
178590,Ulrich von Zons,AfD,Rechtsanwalt & Fraktionsmitarbeiter,1968.0,,m,Volljurist,-3.9783697,-8.078519
182827,Vanessa-Kim Zobel,CDU/CSU,Bankkauffrau,1988.0,,f,Wirtschaftsfachwirtin (IHK geprüft),6.8759103,0.31125262
183503,Jörg Zirwes,AfD,Kreis-und Fraktionsvorsitzender AfD Cochem-Zell,1968.0,,m,Berufssoldat a.D.,-3.9877694,-8.187236
175876,Nicolas Zippelius,CDU/CSU,MdB,1987.0,,m,Bachelor Politik- und Rechtswissenschaften,3.9537668,0.08075245
175914,Diana Zimmer,AfD,Controllerin,1998.0,,f,Betriebswirtin (B.Sc.),-3.9992123,-8.092994
78902,Stefan Zierke,SPD,MdB,1970.0,,m,Werkzeugmacher Reiseverkehrskaufmann und Tourismusfachwirt,6.8296394,0.29330626
145878,Paul Ziemiak,CDU/CSU,MdB,1985.0,,m,,6.574358,0.25756288
145732,Kay-Uwe Ziegler,AfD,MdB,1963.0,,m,Veterinäringenieur,-5.2391324,-8.433099
78904,Emmi Zeulner,CDU/CSU,MdB,1987.0,,f,Examinierte Gesundheits- und Krankenpflegerin,6.8543735,0.2672813
183257,Anne Zerr,Die Linke,Gewerkschaftssekretärin,1993.0,,f,,-7.479051,8.236738
178558,Daniel Zerbin,AfD,Professor für Kriminalwissenschaften,,,m,,-4.05612,-8.137564
178644,Christian Zaum,AfD,Lehrer,1969.0,,m,1. und 2. Staatsexamen für Lehramt Gymnasium,-4.001741,-7.9114003
130692,Serdar Yüksel,SPD,,1973.0,,m,,6.816274,0.23403767
149653,Mareike Lotte Wulf,CDU/CSU,Geschäftsführerin Bereich Bildung bei den Unternehmerverbänden Niedersachsen (UVN),1979.0,,f,Diplom Sozialwissenschaftlerin,6.83174,0.29858696
66277,Alexander Wolf,AfD,"MdHB, Rechtsanwalt",1967.0,,m,Volljurist,-4.0664945,-8.063671
135302,Janine Wissler,Die Linke,MdB,1981.0,,f,Dipl. Politologin,-7.49304,8.424336
133683,Mechthilde Wittmann,CDU/CSU,MdB,1967.0,,f,"Bankkauffrau, Studium BWL, Jura und Maschinenbau",6.88197,0.33536023
150296,Christian Wirth,AfD,MdB,1963.0,Dr.,m,Rechtsanwalt,-3.9546685,-8.030412
146013,Tina Winklmann,BÜNDNIS 90/­DIE GRÜNEN,MdB,1980.0,,f,Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik,-2.9657116,7.1662745
142259,Tobias Winkler,CDU/CSU,MdB,1978.0,,m,Dipl. sc. pol. Univ.,6.7422557,0.29459774
78916,Elisabeth Winkelmeier-Becker,CDU/CSU,MdB,1962.0,,f,"Studium der Rechtswissenschaften, Richterin am Amtsgericht a.D.",6.959772,0.25663346
182855,Johannes Winkel,CDU/CSU,,,,m,,3.7626107,-0.062509276
78914,Klaus-Peter Willsch,CDU/CSU,MdB,1961.0,,m,Dipl. Volkswirt,6.8628707,0.29481328
182209,Christin Willnat,Die Linke,Übersetzerin und Integrationshelferin,1986.0,,f,,-6.691819,7.522687
78913,Dirk Wiese,SPD,Bundestagsabgeordneter,1983.0,,m,Jurist,6.808191,0.23611476
175862,Klaus Wiener,CDU/CSU,MdB,1962.0,Dr.,m,"Ausbildung zum Energieanlagenelektroniker, Studium und Promotion im Fach Volkswirtschaftslehre",6.7518573,0.27488285
145806,Wolfgang Wiehle,AfD,Bundestagsabgeordneter,1964.0,,m,Diplom-Informatiker,-3.9729784,-8.096458
175895,Johannes Wiegelmann,CDU/CSU,Rechtsanwalt,1993.0,,m,Volljurist,3.9550502,0.14014389
78817,Kai Whittaker,CDU/CSU,MdB,1985.0,,m,,6.855147,0.27584243
175968,Sven Wendorf,AfD,Verwaltungsfachangestellter,1972.0,,m,Verwaltungsfachangestellter,-3.9573538,-8.044401
175867,Maria-Lena Weiss,CDU/CSU,MdB,1981.0,Dr.,f,Juristin,6.7698307,0.38282827
175015,Claudia Weiss,AfD,"Referentin für Arbeit, Gesundheit, Soziales und Gleichstellung",1975.0,,f,Pflegedienstleiterin,-4.722537,-8.08139
78919,Anja Weisgerber,CDU/CSU,MdB,1976.0,,f,Rechtsanwältin,6.784582,0.2737479
175947,Mathias Weiser,AfD,kaufmännischer Leiter,1986.0,,m,M.A.,-3.9735036,-7.992836
108379,Alice Weidel,AfD,"MdB, Fraktionsvorsitzende AfD im Bundestag",1979.0,,f,Volkswirtin,-3.7104447,-7.971592
175409,Carmen Wegge,SPD,MdB,1989.0,,f,Juristin,6.866786,0.2651353
78805,Nina Warken,CDU/CSU,MdB,1979.0,,f,Rechtsanwältin,6.861185,0.31489852
165836,Daniel Walter,SPD,,1991.0,,m,LL.M. European Law,6.835208,0.27993587
175464,Maja Wallstein,SPD,MdB,1986.0,,f,,6.463614,1.4080778
182890,Siegfried Walch,CDU/CSU,Landrat,1984.0,,m,,6.8081427,0.28567803
175309,Sascha Wagner,Die Linke,Angestellter Fraktionsgeschäftsführer,1980.0,,m,,-7.342501,7.9138107
175584,Johannes Wagner,BÜNDNIS 90/­DIE GRÜNEN,Arzt in Weiterbildung zum Kinderarzt,1991.0,,m,Humanmediziner,-2.9932415,7.162189
175410,Carolin Wagner,SPD,MdB,1982.0,Dr.,f,Germanistin,3.9345686,0.13553172
145969,Robin Wagener,BÜNDNIS 90/­DIE GRÜNEN,MdB,1980.0,,m,Jurist,-2.7219925,7.366929
146020,Niklas Wagener,BÜNDNIS 90/­DIE GRÜNEN,Student,1998.0,,m,Forstwirtschaft,-2.9052012,7.1189065
78818,Johann Wadephul,CDU/CSU,MdB,1963.0,Dr.,m,Jurist,6.7610846,0.36326748
78938,Dirk Vöpel,SPD,MdB,1971.0,,m,,6.8572946,0.3218279
146784,Marja-Liisa Völlers,SPD,MdB,1984.0,,f,,6.5861163,0.28423455
66002,Christoph de Vries,CDU/CSU,MdB,1974.0,,m,Diplom-Soziologe,7.228701,0.3651241
183219,Sarah Vollath,Die Linke,Leitung oGts,1995.0,,f,Sozialarbeiterin,-7.110423,8.402262
182876,Johannes Volkmann,CDU/CSU,Büroleiter von MdEP Dr. Sven Simon,,,m,M.Sc. in Contemporary Chinese Studies,3.9265614,0.024135325
170273,Donata Vogtschmidt,Die Linke,,1998.0,,f,Staatswissenschaftlerin,-7.052013,8.2203045
145876,Oliver Vogt,CDU/CSU,MdB,1977.0,Dr.,m,Diplom-Physiker,6.8567395,0.29555592
182935,Ingo Vogel,SPD,,,,m,,6.8465834,0.26694977
145877,Kerstin Vieregge,CDU/CSU,MdB,1976.0,,f,Betriebswirtin,6.6933894,0.27320704
78944,Julia Verlinden,BÜNDNIS 90/­DIE GRÜNEN,"Mitglied des Bundestags, stellvertretende Fraktionsvorsitzende von Bündnis 90/Die Grünen",1979.0,Dr.,f,Diplom Umweltwissenschaften & Promotion,-2.9467971,7.2110715
31073,Isabelle Vandre,Die Linke,,1989.0,,f,Politikwissenschaftlerin,-7.0511756,8.433172
183231,Aaron Valent,Die Linke,,1997.0,,m,Auszubildender,-7.068802,7.8492036
183483,Martina Uhr,AfD,,,,f,,-3.941142,-8.110618
175599,Katrin Uhlig,BÜNDNIS 90/­DIE GRÜNEN,MdB,1982.0,,f,,-2.9297643,7.1021132
175419,Derya Türk-Nachbaur,SPD,MdB und Pädagogische Fachkraft,1973.0,,f,Versicherungsfachfrau,6.8007193,0.24672614
136824,Markus Töns,SPD,MdB,1964.0,,m,M.A. Politikwissenschaften,6.882301,0.2722513
175394,Anja Troff-Schaffarzyk,SPD,MdB,1969.0,,f,Dipl.-Pädagogin,6.85797,0.3290566
180245,Bastian Treuheit,AfD,Kaufmännischer Angestellter in leitender Funktion,1998.0,,m,,-3.953467,-7.9802246
175351,Gerhard Trabert,Die Linke,"Hochschullehrer, Sozial-Mediziner",1956.0,Prof. Dr.,m,"Diplom-Sozialpädagoge, Arzt für Allgemeinmedizin und Notfallmedizin",-2.4801202,-0.41754374
78958,Astrid Timmermann-Fechter,CDU/CSU,MdB,1963.0,,f,Selbstständige Unternehmerin,6.4703603,0.3392758
108605,Alexander Throm,CDU/CSU,MdB,1968.0,,m,Volljurist,6.8009706,0.2883779
178690,Ulrich Thoden,Die Linke,Berufsschullehrer,1973.0,,m,Diplom-Theologe,-7.455526,8.320725
78960,Michael Thews,SPD,MdB,1964.0,,m,Diplom Chemie-Ingenieur,6.862149,0.28940514
158687,Hans Theiss,CDU/CSU,Arzt und Professur für Innere Medizin,1977.0,Prof. Dr.,m,Medizinstudium,6.876773,0.29665163
138346,Roland Theis,CDU/CSU,Landtagsabgeordneter,1980.0,,m,Jurist,6.8204994,0.2653617
181949,Robert Teske,AfD,Mitglied des Bundestages,1990.0,,m,Speditionskaufmann,-5.2723017,-9.098672
175538,Awet Tesfaiesus,BÜNDNIS 90/­DIE GRÜNEN,Partnerin einer Kanzlei,1974.0,,f,Rechtsanwältin,-3.0129447,7.1585946
158594,Tobias Teich,AfD,,,,m,,-2.713385,-7.3722105
182828,Vivian Tauschwitz,CDU/CSU,Master Internationale Beziehungen - Rechtswissenschaften,1994.0,,f,Zeitsoldatin,6.836134,0.32184675
175488,Ruppert Stüwe,SPD,MdB,1978.0,,m,Dipl. Volkswirt,6.8082128,0.26482978
177578,Christina Stumpp,CDU/CSU,MdB,1987.0,,f,"Steuerrechtlerin LL.B., Verwaltungswirtin",6.838397,0.22675551
182851,Hendrik Streeck,CDU/CSU,,1977.0,,m,Virologe,6.8649282,0.2892225
175953,Otto Strauß,AfD,Geschäftsführer in einem Betrieb für Luft- und Raumfahrt,1954.0,,m,Dachdeckermeister,-3.9624836,-8.053076
182862,Katja Strauss-Köster,CDU/CSU,Bürgermeisterin der Stadt Herdecke,1970.0,Dr.,f,Studium der Raumplanung,6.76926,0.16802256
78976,Stephan Stracke,CDU/CSU,MdB,1974.0,,m,Volljurist,6.8177853,0.29517856
29202,Beatrix von Storch,AfD,MdB,1971.0,,f,Juristin,-3.846967,-7.827617
78979,Dieter Stier,CDU/CSU,MdB,1964.0,,m,Dipl. Ing. agr.,6.8101563,0.29835805
78939,Christian von Stetten,CDU/CSU,MdB,1970.0,,m,selbstständiger Kaufmann,6.839294,0.26093915
175972,Thomas Stephan,AfD,Versicherungsvermittler,1970.0,,m,Selbst. Versicherungs- und Finanzanlagenfachmann,-4.519587,-8.050455
164996,Hanna Steinmüller,BÜNDNIS 90/­DIE GRÜNEN,MdB,1993.0,,f,Sozialwissenschaftlerin,-2.9275296,7.1782665
78797,Johannes Steiniger,CDU/CSU,MdB,1987.0,,m,Gymnasiallehrer,6.635792,0.29442832
182839,Sebastian Steineke,CDU/CSU,"Rechtsanwalt, MdB",1973.0,,m,Volljurist,6.8658543,0.27498898
183064,Sandra Stein,BÜNDNIS 90/­DIE GRÜNEN,Familienunternehmerin,1986.0,,f,B.A. in Medienwissenschaft & Philosophie,-2.940499,7.206627
139062,Ralf Stegner,SPD,MdB,1959.0,,m,"Studium der Politikwissenschaft, Geschichte und Germanistik",6.525909,0.21987258
78981,Albert Stegemann,CDU/CSU,MdB,1976.0,,m,Landwirtschaftsmeister,6.827319,0.32305753
78988,Wolfgang Stefinger,CDU/CSU,MdB,1985.0,,m,,6.8495717,0.27659327
66475,Till Steffen,BÜNDNIS 90/­DIE GRÜNEN,MdB,1973.0,Dr.,m,Rechtsanwalt und Fachanwalt für Verwaltungsrecht,-2.7544181,7.1433725
183211,Julia-Christina Stange,Die Linke,Fachkinderkrankenschwester,1978.0,,f,Fachkinderkrankenschwester,-7.349593,8.222247
145898,Katrin Staffler,CDU/CSU,MdB,1981.0,,f,Biochemikerin M.Sc.,6.838802,0.35674414
78996,Svenja Stadler,SPD,MdB,1976.0,,f,Senior-PR-Beraterin,6.7351346,0.2952513
145723,René Springer,AfD,MdB,1979.0,,m,Meister Elektrotechnik / Politikwissenschaftler M.A.,-3.6119757,-8.101818
78993,Jens Spahn,CDU/CSU,MdB,1980.0,,m,Bankkaufmann,6.8523536,0.24884933
78992,Tino Sorge,CDU/CSU,MdB,1975.0,,m,Jurist,6.8771234,0.19713582
164992,Nyke Slawik,BÜNDNIS 90/­DIE GRÜNEN,Bundestagsabgeordnete,1994.0,,f,Wissenschaftliche Mitarbeiterin,-2.9569907,7.2318263
145888,Björn Simon,CDU/CSU,MdB,1981.0,,m,,6.8320746,0.28130507
78831,Thomas Silberhorn,CDU/CSU,MdB,1968.0,,m,Rechtsanwalt,6.860741,0.28878364
145823,Martin Sichert,AfD,MdB,1980.0,,m,Diplom-Kaufmann,-5.282875,-9.010137
175519,Lina Seitzl,SPD,MdB,1989.0,Dr.,f,wissenschaftliche Mitarbeiterin und Hochschuldozentin,6.8138814,0.29419526
182873,Nora Seitz,CDU/CSU,,,,f,,6.862077,0.22700575
183482,Dario Seifert,AfD,,,,m,,-4.1197762,-7.9659414
78825,Detlef Seif,CDU/CSU,MdB,1962.0,,m,Studium der Rechtswissenschaften,6.8398743,0.2736109
176316,Stefan Seidler,fraktionslos,MdB,1979.0,,m,Master of Science,1.2252059,6.5057364
175370,Evelyn Schötz,Die Linke,Pflegekraft in der allgemeinpsychiatrischen Station bei den Bezirkskliniken Mittelfranken,1961.0,,f,staatlich anerkannte Altenpflegerin,-7.4283266,8.367734
158733,Marlene Schönberger,BÜNDNIS 90/­DIE GRÜNEN,Politikwissenschaftlerin an der LMU München,1990.0,,f,Politikwissenschaftlerin M.A.,-2.9842432,7.161037
175522,Johannes Schätzl,SPD,MdB,1993.0,,m,Informatiker,6.858635,0.27065384
175649,Sebastian Schäfer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1979.0,Dr.,m,Wirtschaftswissenschaftler,-2.9839861,7.1462903
175580,Jamila Anna Schäfer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1993.0,,f,,-2.797623,6.6879954
180854,Ines Schwerdtner,Die Linke,Publizistin,1989.0,,f,,-7.422201,8.070731
79001,Rita Schwarzelühr-Sutter,SPD,"Parlamentarische Staatssekretärin, MdB",1962.0,,f,Diplom-Betriebswirtin,6.7772226,0.29210204
79000,Andreas Schwarz,SPD,MdB,1965.0,,m,Dipl. Betriebswirt (FH),6.8765016,0.28146854
78999,Stefan Schwartze,SPD,MdB,1974.0,,m,Industriemechaniker,6.7991786,0.24060515
78998,Frank Schwabe,SPD,MdB,1970.0,,m,Gästeführer,6.6279707,0.2744152
131019,Svenja Schulze,SPD,Bundesministerin für Wirtschaftliche Zusammenarbeit und Entwicklung und MdB,1968.0,,f,Germanistin und Politikwissenschaftlerin (Magister) und Unternehmensberaterin,6.8178396,0.29495355
145770,Uwe Schulz,AfD,MdB,1961.0,,m,Siehe Lebenslauf,-4.4672494,-8.067869
182848,Marvin Schulz,CDU/CSU,,,,m,,3.9307358,0.05278962
175905,Bernd Schuhmann,AfD,,,,m,Gartenbaumeister,-4.845384,-8.517329
170151,Stefan Schröder,AfD,Referent,1983.0,,m,M.A. Geschichtswissenschaften,-3.9914412,-7.852699
183529,Georg Schroeter,AfD,,,,m,,-4.353271,-8.067074
121738,Michael Schrodi,SPD,MdB,1977.0,,m,"Gymnasiallehrer für Deutsch, Geschichte und Sozialkunde",6.842759,0.29569566
108783,Felix Schreiner,CDU/CSU,MdB,1986.0,,m,,6.850399,0.2586306
29441,Johannes Schraps,SPD,MdB,1983.0,,m,"Politikwissenschaften, M.A.",6.856157,0.25510553
66924,Olaf Scholz,SPD,"Bundeskanzler der Bundesrepublik Deutschland,MdB",1958.0,,m,Rechtsanwalt,6.8578134,0.34686783
78836,Patrick Schnieder,CDU/CSU,MdB,1968.0,,m,Jurist,6.8138595,0.3173204
176576,Julia Schneider,BÜNDNIS 90/­DIE GRÜNEN,Regierungsrätin a. P.,1990.0,,f,Master of European Studies & Master of Intercultural Communication Studies,-2.6443381,7.172423
140944,Uwe Schmidt,SPD,Mitglied des Bundestages,1966.0,,m,Hafenfacharbeiter,6.8639803,0.22775768
121977,Stefan Schmidt,BÜNDNIS 90/­DIE GRÜNEN,MdB,1981.0,,m,"Lehramt Hauptschullehrer, Schwerpunkt Sozialkunde",-2.9571753,7.188947
182821,Sebastian Schmidt,CDU/CSU,Betriebsratsvorsitzender,1993.0,,m,staatlich geprüfter Betriebswirt,6.832932,0.2872044
108815,Paul Schmidt,AfD,Betriebsphysiker in der Energieerzeugung,1966.0,,m,"Dr. rer. nat. (Biophysik), M.S. und B.S. in Physik",-3.9837198,-8.157325
145768,Julian Schmidt,AfD,Büroleiter,1989.0,,m,"Wirtschaftsingenieur, Fluggerätmechaniker",-3.9699972,-7.9433613
152755,Jan Wenzel Schmidt,fraktionslos,MdB,1991.0,,m,"Handelsfachwirt, Meister für Schutz und Sicherheit",-3.7544048,-7.6809626
66004,Henri Schmidt,CDU/CSU,Geschäftsführer eines mittelständischen IT Unternehmens,1983.0,,m,"Offizier, Studium (Politikwissenschaften, Betriebswirtschaftslehre)",6.8504,0.2681628
79036,Dagmar Schmidt,SPD,MdB,1973.0,,f,Historikerin,6.8312607,0.3150652
108960,Nils Schmid,SPD,MdB,1973.0,,m,Jurist,6.859764,0.28489515
141311,Christoph Schmid,SPD,MdB,,,m,,6.853355,0.28301173
175286,David Schliesing,Die Linke,"Dramaturg, Audioredakteur",1983.0,,m,Diplom-Schauspielregiesseur,-7.5037537,8.390552
175942,Manfred Schiller,AfD,,1961.0,,m,Radio- und Fernsehtechniker,-3.363526,-7.735097
180235,Carina Schießl,AfD,,1990.0,,f,Medizinisch-technische Laboratoriumsassistentin,-3.983208,-8.137207
168672,Lars Schieske,AfD,,1977.0,,m,,-4.0667033,-8.126512
123546,Ulrike Schielke-Ziesing,AfD,MdB,1969.0,,f,Verwaltungswirt,-3.9840436,-8.143534
175017,Volker Scheurell,AfD,Tischler und Dachdecker,1967.0,,m,Handwerker,-3.6192503,-8.088462
170325,Christiane Schenderlein,CDU/CSU,MdB und MdL,1981.0,Dr.,f,Politikwissenschaftlerin,6.8169246,0.24836963
175956,Raimond Scheirich,AfD,,,,m,Diplom Ingenieur,-3.335069,-7.588535
79023,Nina Scheer,SPD,MdB,1971.0,Dr.,f,"Musikstudium, Jurastudium, Politikwissenschaftliche Promotion",6.8778105,0.28992492
79021,Ulle Schauws,BÜNDNIS 90/­DIE GRÜNEN,MdB,1966.0,,f,"Film-, Fernseh-, Politikwissenschaften und Geschichte",-3.0615847,7.242003
175904,Bernd Schattner,AfD,Geschäftsführer,1968.0,,m,Verwaltungsfachangestellter,-4.9719596,-8.312059
182856,Carl-Philipp Sassenrath,CDU/CSU,,1990.0,,m,Jurastudium,6.7758718,0.27283353
175836,Catarina dos Santos-Wintz,CDU/CSU,MdB,1994.0,,f,Juristin,7.2522655,0.22208872
184320,Zada Salihović,Die Linke,Gewerkschafterin,2000.0,,f,,-7.3633685,8.370956
175594,Kassem Taher Saleh,BÜNDNIS 90/­DIE GRÜNEN,MdB,1993.0,,m,Diplom-Ingenieur,-2.7592769,7.0904746
79032,Johann Saathoff,SPD,MdB,1967.0,,m,Diplom-Verwaltungswirt (FH),6.8295074,0.2627922
79051,Bernd Rützel,SPD,MdB,1968.0,,m,Technischer Oberamtsrat a.D.,6.833175,0.25007537
79046,Corinna Rüffer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1975.0,,f,,-4.719716,5.726142
73300,Thomas Röwekamp,CDU/CSU,MdB,1966.0,,m,Rechtsanwalt und Notar,6.806201,0.29344398
79043,Norbert Röttgen,CDU/CSU,MdB,1965.0,Dr.,m,Studium der Rechtswissenschaften,6.8304133,0.27336544
79047,Albert Rupprecht,CDU/CSU,MdB,1968.0,,m,Dipl. Volkswirt,6.8273573,0.27511945
145843,Ruben Rupp,AfD,Wissenschaftlicher Referent,1990.0,,m,"B.Sc. der Wirtschaftswissenschaften, Kaufmann im Einzelhandel",-3.9836822,-7.9421463
182913,Daniela Rump,SPD,,1996.0,,f,Jurastudentin,6.8557434,0.301402
183489,Angela Rudzka,AfD,Referentin im niedersächsischen Landtag,1984.0,,f,Kauffrau für Büromanagement und Friseurin,-3.7951927,-6.6585617
175502,Thorsten Rudolph,SPD,MdB,1974.0,Dr.,m,Diplom-Volkswirt und promovierter Literaturwissenschaftler,6.8408875,0.27433258
145872,Stefan Rouenhoff,CDU/CSU,MdB,1978.0,,m,"Ausgebildeter Bauzeichner, Diplom-Volkswirt, Politikwissenschaftler (MA)",6.7889295,0.25533912
182949,Philipp Rottwilm,SPD,Bürgermeister,1984.0,Dr.,m,Diplom-Kaufmann,6.8391767,0.28364763
165158,Rainer Rothfuß,AfD,MdB,1971.0,Dr.,m,Dipl.-Geograph,-4.6731544,-8.649203
182900,Johannes Rothenberger,CDU/CSU,Rechtsanwalt,,,m,Studium der Politik- und Rechtswissenschaft,6.764531,0.2799859
79041,Claudia Roth,BÜNDNIS 90/­DIE GRÜNEN,MdB,1955.0,,f,Dramaturgin,-2.6482444,6.4054723
146839,Sebastian Roloff,SPD,MdB,1983.0,,m,Jurist,6.8267045,0.26995862
30936,Lars Rohwer,CDU/CSU,MdB,1972.0,,m,Bankkaufmann,6.6972303,0.29514048
79066,Dennis Rohde,SPD,MdB,1986.0,,m,Jurist,6.8148885,0.2854613
146806,Daniel Rinkert,SPD,MdB,1987.0,,m,Jurist,6.8743453,0.30924037
183055,Sylvia Rietenberg,BÜNDNIS 90/­DIE GRÜNEN,,,,f,,-2.979566,7.1881223
181741,Matthias Rentzsch,AfD,,1977.0,,m,,-3.9785306,-8.127145
121673,Martin Erwin Renner,AfD,MdB,1954.0,,m,Diplom-Betriebswirt,-2.2041445,-7.8811774
180856,Lea Reisner,Die Linke,MdB Mitarbeiterin,1989.0,,f,Gesundheits- und Krankenpflegerin,-7.501281,8.372731
146043,Anja Reinalter,BÜNDNIS 90/­DIE GRÜNEN,Mitglied des Deutschen Bundestages,1970.0,Dr.,f,Professorin für Soziale Arbeit,-2.9516907,7.128389
149570,Heidi Reichinnek,Die Linke,Mitglied des Bundestags,1988.0,,f,pädagogische Mitarbeiterin in der Jugendhilfe,-7.0788193,8.44005
175869,Markus Reichel,CDU/CSU,Selbstständiger Unternehmer,1968.0,Dr.,m,Promovierter Wirtschaftsmathematiker,6.8062477,0.27133867
182905,Truels Reichardt,SPD,Angestellter,1994.0,,m,Sozialarbeiter / Sozialpädagoge mit staatlicher Anerkennung,6.8585634,0.29337806
150298,Martin Reichardt,AfD,MdB,1969.0,,m,Offizier und Pädagoge,-4.6744123,-8.250473
175940,Lukas Rehm,AfD,,,,m,,-3.9514728,-8.065398
130301,Henning Rehbaum,CDU/CSU,MdB,1973.0,,m,Dipl.-Betriebswirt (FH),6.812955,0.26295012
182879,Pascal Reddig,CDU/CSU,Rechtsanwalt,1995.0,,m,Volljurist,3.9678247,0.099718444
183533,Christian Reck,AfD,,1987.0,,m,,-4.0045695,-8.082947
182324,Arne Onni Raue,AfD,Bürgermeister,1970.0,,m,"Baufacharbeiter, DiplomVerwaltungswirt (FH)",-3.3041987,-7.5016685
31607,Bodo Ramelow,Die Linke,"MdB, Bundestagsvizepräsident",1956.0,,m,Kaufmann,-7.2703648,8.122966
79067,Alois Rainer,CDU/CSU,MdB,1965.0,,m,Metzgermeister,6.8050947,0.2884845
79069,Alexander Radwan,CDU/CSU,MdB,1964.0,,m,Rechtsanwalt und Diplom-Ingenieur,6.839339,0.32617083
79070,Kerstin Radomski,CDU/CSU,MdB,1974.0,,f,Lehrerin für Biologie und Erdkunde,6.4378204,0.27603906
79071,Thomas Rachel,CDU/CSU,MdB,1962.0,,m,"Studium der Politologie, der Geschichte und des Staatsrechts",6.872985,0.27139804
79073,Martin Rabanus,SPD,MdB,1971.0,,m,Ministerialrat,6.8343167,0.30897427
179282,Marcel Queckemeyer,AfD,,,,m,,-4.0193863,-8.419969
182865,Oliver Pöpsel,CDU/CSU,Mitglied des Deutschen Bundestages,1973.0,,m,,7.0078106,0.27879488
183481,Kerstin Przygodda,AfD,,,,f,,-3.9988773,-8.291167
121997,Stephan Protschka,AfD,MdB,1977.0,,m,,-3.2520247,-7.9858465
182896,David Preisendanz,CDU/CSU,Syndikusrechtsanwalt,1984.0,Dr.,m,Rechtsanwalt,7.123853,0.3075104
79077,Sabine Poschmann,SPD,MdB,1968.0,,f,Betriebswirtin (VWA),7.0767803,0.319172
136013,Filiz Polat,BÜNDNIS 90/­DIE GRÜNEN,MdB,1978.0,,f,Diplom-Volkswirtin,-3.0120628,7.47855
178149,Jan-Wilhelm Pohlmann,CDU/CSU,MdL,1986.0,,m,B. A. Politik- und Verwaltungswissenschaft,7.1036654,0.29202127
175871,Martin Plum,CDU/CSU,MdB,1982.0,Dr.,m,Richter am Arbeitsgericht a.D.,7.126155,0.30544218
66005,Christoph Ploß,CDU/CSU,MdB,1985.0,Dr.,m,Historiker,7.1602144,0.31209427
149389,Boris Pistorius,SPD,"Bundesverteidigungsminister, MdB",1960.0,,m,Jurist,7.165786,0.32258704
145901,Stephan Pilsinger,CDU/CSU,MdB,1987.0,,m,Arzt,7.0735917,0.4181975
31707,Paula Piechotta,BÜNDNIS 90/­DIE GRÜNEN,MdB,1986.0,Dr.,f,Ärztin,-2.981475,7.5179687
122063,Tobias Matthias Peterka,AfD,MdB,1982.0,,m,,-4.7302623,-8.68186
146117,Sören Pellmann,Die Linke,Bundestagabgeordneter,1977.0,,m,"Studium Rechtswissenschaft, Lehramt an Förderschulen",-7.8077726,8.691738
175443,Jens Peick,SPD,MdB,1981.0,,m,Diplom Verwaltungswirt (FH),7.1393094,0.31815264
146824,Natalie Pawlik,SPD,MdB,1992.0,,f,Geschichts- und Kulturwissenschaften B.A.,7.1082144,0.25454155
79090,Lisa Paus,BÜNDNIS 90/­DIE GRÜNEN,MdB,1968.0,,f,Diplom Volkswirtin,-3.051449,7.570441
182877,Thomas Pauls,CDU/CSU,Projektmanager in der Strategie,1986.0,Dr.,m,Wirtschaftswissenschaftler,7.1452518,0.33012334
184319,Denis Pauli,AfD,Bauingenieur,1978.0,,m,,-4.0117216,-8.512464
145700,Andreas Paul,AfD,Offizier,1978.0,,m,Staatl. gepr. Betriebswirt,-3.9473345,-8.434925
