politician_id,name,party,x,y
79277,Thomas Jarzombek,CDU/CSU,-4.6673994,3.442176
175830,Anne Janssen,CDU/CSU,-5.056851,3.5626955
175967,Steffen Janich,AfD,7.4336295,-2.714439
147218,Fabian Jacobi,AfD,8.000676,-6.1788983
183177,Cem Ince,Die Linke,7.7703404,17.265354
145791,Nicole Höchst,AfD,-5.1392083,-10.9403925
175922,Gerrit Huy,AfD,8.856243,-7.050456
175512,Verena Hubertz,SPD,0.07390682,3.6318765
183224,Luke Hoß,Die Linke,7.8139014,17.426994
146856,Jasmina Hostert,SPD,-4.026939,3.4306986
29094,Michael Hose,CDU/CSU,-4.849511,4.2878613
175851,Franziska Hoppermann,CDU/CSU,-4.4721723,4.2121887
79293,Hendrik Hoppenstedt,CDU/CSU,-5.1092205,3.773676
123559,Leif-Erik Holm,AfD,8.233723,-6.6694584
79294,Anton Hofreiter,BÜNDNIS 90/­DIE GRÜNEN,17.883547,7.3401923
138330,Philip Hoffmann,CDU/CSU,-4.911344,4.545292
79295,Alexander Hoffmann,CDU/CSU,-4.577766,3.349929
78865,Christian Hirte,CDU/CSU,-7.0091963,2.8449035
145754,Karsten Hilse,AfD,-5.0985117,-10.981092
184316,Olaf Hilmer,AfD,9.177392,-6.8759713
182897,Matthias Hiller,CDU/CSU,-7.1479073,3.00907
142212,Susanne Hierl,CDU/CSU,-8.048083,4.1021957
79307,Ansgar Heveling,CDU/CSU,-8.096789,3.4508727
183031,Moritz Heuberger,BÜNDNIS 90/­DIE GRÜNEN,16.60707,7.4162126
175432,Heike Heubach,SPD,-7.994326,4.5510936
179923,Nicole Hess,AfD,9.01555,-6.9675674
145840,Martin Hess,AfD,8.259593,-6.556592
175476,Nadine Heselhaus,SPD,-7.503035,3.741483
183279,Mareike Hermeier,Die Linke,8.037274,17.44352
182885,Diana Herbstreuth,CDU/CSU,-7.7537436,3.440955
149381,Stefan Henze,AfD,9.511438,-6.5113244
145874,Marc Henrichmann,CDU/CSU,-7.216006,3.5283208
145749,Udo Hemmelgarn,AfD,8.705444,-5.7445292
