id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5539,20/76,76,Protokoll der 76. Sitzung des 20. Deutschen Bundestages,2022-12-15,,https://dserver.bundestag.de/btp/20/20076.pdf,https://dserver.bundestag.de/btp/20/20076.xml,84,57977efde03a1eaaea87a7d1388e5f8f,2023-01-04T16:09:55+01:00
5540,20/77,77,Protokoll der 77. Sitzung des 20. Deutschen Bundestages,2022-12-16,,https://dserver.bundestag.de/btp/20/20077.pdf,https://dserver.bundestag.de/btp/20/20077.xml,30,9ee76ece055d80dda5d3701c8088c6b4,2022-12-20T11:43:55+01:00
5542,20/78,78,Protokoll der 78. Sitzung des 20. Deutschen Bundestages,2023-01-18,,https://dserver.bundestag.de/btp/20/20078.pdf,https://dserver.bundestag.de/btp/20/20078.xml,59,33c2d0f26e387b9472fe83fe5d755d25,2023-01-20T10:40:25+01:00
5543,20/79,79,Protokoll der 79. Sitzung des 20. Deutschen Bundestages,2023-01-19,,https://dserver.bundestag.de/btp/20/20079.pdf,https://dserver.bundestag.de/btp/20/20079.xml,38,74572cf74b39e475209fd7efdc8d31d8,2023-02-03T12:39:14+01:00
5544,20/80,80,Protokoll der 80. Sitzung des 20. Deutschen Bundestages,2023-01-20,,https://dserver.bundestag.de/btp/20/20080.pdf,https://dserver.bundestag.de/btp/20/20080.xml,186,bd986be8067c71d0cd3d15f31fab60dc,2023-01-25T15:57:34+01:00
5545,20/81,81,Protokoll der 81. Sitzung des 20. Deutschen Bundestages,2023-01-25,,https://dserver.bundestag.de/btp/20/20081.pdf,https://dserver.bundestag.de/btp/20/20081.xml,71,afa701c63896155a079ea58d85f4eeaf,2023-01-26T13:06:05+01:00
5546,20/82,82,Protokoll der 82. Sitzung des 20. Deutschen Bundestages,2023-01-26,,https://dserver.bundestag.de/btp/20/20082.pdf,https://dserver.bundestag.de/btp/20/20082.xml,51,1724a89cab1aa8f49dd560084d67c640,2023-01-30T18:43:07+01:00
5547,20/83,83,Protokoll der 83. Sitzung des 20. Deutschen Bundestages,2023-01-27,,https://dserver.bundestag.de/btp/20/20083.pdf,https://dserver.bundestag.de/btp/20/20083.xml,17,dd536a0eebe65552d72f5eb3b583c322,2023-03-01T10:45:51+01:00
5548,20/84,84,Protokoll der 84. Sitzung des 20. Deutschen Bundestages,2023-02-08,,https://dserver.bundestag.de/btp/20/20084.pdf,https://dserver.bundestag.de/btp/20/20084.xml,55,8d44fb8c622dfc5f08eaef283470e406,2023-03-01T10:46:00+01:00
5549,20/85,85,Protokoll der 85. Sitzung des 20. Deutschen Bundestages,2023-02-09,,https://dserver.bundestag.de/btp/20/20085.pdf,https://dserver.bundestag.de/btp/20/20085.xml,44,e5605939652698e78f15c4dd986e3157,2023-02-21T15:52:00+01:00
